fid,grunntype_or_kle_fkey,var_name,var_kode_id,maaleskala,values,display_str
240,151,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
241,151,Relieff i kystslettelandskap,TF-RK,RK-SO,b,Relieff i kystslettelandskap TF-RK: RK-SO(b)
242,151,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
243,151,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
244,151,Arealbruksintensitet,RM-AI,AI-SO,"0,a,b","Arealbruksintensitet RM-AI: AI-SO(0,a,b)"
245,152,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
246,152,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
247,152,Relieff i kystslettelandskap,TF-RK,RK-SO,b,Relieff i kystslettelandskap TF-RK: RK-SO(b)
248,152,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
249,152,Arealbruksintensitet,RM-AI,AI-SO,"d,e","Arealbruksintensitet RM-AI: AI-SO(d,e)"
250,153,Relieff i kystslettelandskap,TF-RK,RK-SO,b,Relieff i kystslettelandskap TF-RK: RK-SO(b)
251,153,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
252,153,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
253,153,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
254,153,Arealbruksintensitet,RM-AI,AI-SO,"d,e","Arealbruksintensitet RM-AI: AI-SO(d,e)"
255,154,Relieff i kystslettelandskap,TF-RK,RK-SO,b,Relieff i kystslettelandskap TF-RK: RK-SO(b)
256,154,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
257,154,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
258,154,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
259,154,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
260,155,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
261,155,Relieff i kystslettelandskap,TF-RK,RK-SO,b,Relieff i kystslettelandskap TF-RK: RK-SO(b)
262,155,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
263,155,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
264,155,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
265,156,Relieff i kystslettelandskap,TF-RK,RK-SO,b,Relieff i kystslettelandskap TF-RK: RK-SO(b)
266,156,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
267,156,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
268,156,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
269,156,Arealbruksintensitet,RM-AI,AI-SO,"0,a,b","Arealbruksintensitet RM-AI: AI-SO(0,a,b)"
270,157,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
271,157,Relieff i kystslettelandskap,TF-RK,RK-SO,b,Relieff i kystslettelandskap TF-RK: RK-SO(b)
272,157,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
273,157,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
274,157,Arealbruksintensitet,RM-AI,AI-SO,"0,a,b","Arealbruksintensitet RM-AI: AI-SO(0,a,b)"
275,158,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
276,158,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
277,158,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
278,158,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
279,158,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
280,159,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
281,159,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
282,159,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
283,159,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
284,159,Arealbruksintensitet,RM-AI,AI-SO,"0,a,b","Arealbruksintensitet RM-AI: AI-SO(0,a,b)"
285,160,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
286,160,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
287,160,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
288,160,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
289,160,Arealbruksintensitet,RM-AI,AI-SO,"0,a,b","Arealbruksintensitet RM-AI: AI-SO(0,a,b)"
290,161,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
291,161,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
292,161,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
293,161,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
294,161,Arealbruksintensitet,RM-AI,AI-SO,"d,e","Arealbruksintensitet RM-AI: AI-SO(d,e)"
295,162,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
296,162,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
297,162,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
298,162,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
299,162,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
300,163,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
301,163,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
302,163,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
303,163,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
304,163,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
305,164,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
306,164,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
307,164,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
308,164,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
309,164,Arealbruksintensitet,RM-AI,AI-SO,"0,a,b","Arealbruksintensitet RM-AI: AI-SO(0,a,b)"
310,165,Relieff i kystslettelandskap,TF-RK,RK-SO,a,Relieff i kystslettelandskap TF-RK: RK-SO(a)
311,165,Indre-ytre kyst,RM-YK,YK-SO,"0,a","Indre-ytre kyst RM-YK: YK-SO(0,a)"
312,165,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
313,165,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
314,165,Arealbruksintensitet,RM-AI,AI-SO,"0,a,b","Arealbruksintensitet RM-AI: AI-SO(0,a,b)"
315,166,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
316,166,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,d,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(d)
317,166,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
318,166,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
319,167,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
320,167,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,d,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(d)
321,167,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
322,167,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
323,168,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,d,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(d)
324,168,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
325,168,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
326,168,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
327,169,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
328,169,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,c,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(c)
329,169,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
330,169,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
331,170,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
332,170,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,c,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(c)
333,170,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
334,170,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
335,171,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,c,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(c)
336,171,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
337,171,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
338,171,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
339,172,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
340,172,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,c,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(c)
341,172,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
342,172,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
343,173,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,c,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(c)
344,173,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
345,173,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
346,173,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
347,174,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
348,174,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,c,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(c)
349,174,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
350,174,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
351,175,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,c,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(c)
352,175,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
353,175,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
354,175,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
355,176,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
356,176,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
357,176,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
358,176,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
359,177,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
360,177,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
361,177,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
362,177,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
363,178,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
364,178,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
365,178,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
366,178,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
367,179,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
368,179,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
369,179,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
370,179,Arealbruksintensitet,RM-AI,AI-SO,"d,e","Arealbruksintensitet RM-AI: AI-SO(d,e)"
371,180,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
372,180,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
373,180,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
374,180,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
375,181,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
376,181,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
377,181,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
378,181,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
379,182,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
380,182,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
381,182,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
382,182,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
383,183,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
384,183,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
385,183,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
386,183,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
387,184,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,b,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(b)
388,184,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
389,184,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
390,184,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
391,185,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,a,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(a)
392,185,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
393,185,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
394,185,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
395,186,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
396,186,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
397,186,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,a,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(a)
398,186,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
399,187,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,a,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(a)
400,187,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
401,187,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
402,187,Arealbruksintensitet,RM-AI,AI-SO,"d,e","Arealbruksintensitet RM-AI: AI-SO(d,e)"
403,188,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,a,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(a)
404,188,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
405,188,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
406,188,Arealbruksintensitet,RM-AI,AI-SO,c,Arealbruksintensitet RM-AI: AI-SO(c)
407,189,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
408,189,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,a,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(a)
409,189,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
410,189,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
411,190,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
412,190,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,a,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(a)
413,190,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
414,190,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
415,191,Relieff i innlandsdal- og fjordlandskap,TF-RD,RD-SO,a,Relieff i innlandsdal- og fjordlandskap TF-RD: RD-SO(a)
416,191,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
417,191,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
418,191,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
419,192,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
420,192,Vegetasjonsdekke,SA-VE,VE-SO,d,Vegetasjonsdekke SA-VE: VE-SO(d)
421,192,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
422,192,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
423,192,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
424,192,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
425,193,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
426,193,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
427,193,Vegetasjonsdekke,SA-VE,VE-SO,c,Vegetasjonsdekke SA-VE: VE-SO(c)
428,193,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
429,193,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
430,193,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
431,194,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
432,194,Vegetasjonsdekke,SA-VE,VE-SO,b,Vegetasjonsdekke SA-VE: VE-SO(b)
433,194,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
434,194,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
435,194,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
436,194,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
437,195,Vegetasjonsdekke,SA-VE,VE-SO,a,Vegetasjonsdekke SA-VE: VE-SO(a)
438,195,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
439,195,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
440,195,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
441,195,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
442,195,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
443,196,Vegetasjonsdekke,SA-VE,VE-SO,a,Vegetasjonsdekke SA-VE: VE-SO(a)
444,196,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
445,196,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
446,196,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
447,196,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
448,196,Arealbruksintensitet,RM-AI,AI-SO,b,Arealbruksintensitet RM-AI: AI-SO(b)
449,197,Jordbrukspreg,RM-JP,JP-SO,b,Jordbrukspreg RM-JP: JP-SO(b)
450,197,Vegetasjonsdekke,SA-VE,VE-SO,a,Vegetasjonsdekke SA-VE: VE-SO(a)
451,197,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
452,197,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
453,197,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
454,197,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
455,198,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
456,198,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
457,198,Vegetasjonsdekke,SA-VE,VE-SO,a,Vegetasjonsdekke SA-VE: VE-SO(a)
458,198,Våtmarkspreg,RM-VP,VP-SO,b,Våtmarkspreg RM-VP: VP-SO(b)
459,198,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
460,198,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
461,199,Vegetasjonsdekke,SA-VE,VE-SO,d,Vegetasjonsdekke SA-VE: VE-SO(d)
462,199,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
463,199,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
464,199,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
465,199,Brepreg,RM-BP,BP-SO,b,Brepreg RM-BP: BP-SO(b)
466,199,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
467,200,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
468,200,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
469,200,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
470,200,Vegetasjonsdekke,SA-VE,VE-SO,d,Vegetasjonsdekke SA-VE: VE-SO(d)
471,200,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
472,200,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
473,201,Våtmarkspreg,RM-VP,VP-SO,"0,a","Våtmarkspreg RM-VP: VP-SO(0,a)"
474,201,Avstand til kysten,RM-KY,KY-SO,b,Avstand til kysten RM-KY: KY-SO(b)
475,201,Jordbrukspreg,RM-JP,JP-SO,"0,a","Jordbrukspreg RM-JP: JP-SO(0,a)"
476,201,Vegetasjonsdekke,SA-VE,VE-SO,c,Vegetasjonsdekke SA-VE: VE-SO(c)
477,201,Brepreg,RM-BP,BP-SO,"0,a","Brepreg RM-BP: BP-SO(0,a)"
478,201,Arealbruksintensitet,RM-AI,AI-SO,"0,a","Arealbruksintensitet RM-AI: AI-SO(0,a)"
